858194,4
456014,4
667107,4
814259,4
743972,3
699026,4
564748,3
561436,3
397296,4
309777,4
975717,3
82511,3
480077,3
541692,4
51810,3
78788,4
268690,3
178503,4
481691,2
497267,3
617557,4
364754,4
804803,4
806718,4
867263,4
954313,3
111471,4
574104,4
934438,3
228110,3
476522,3
686782,4
793241,4
259253,3
868428,4
962082,3
706499,4
728203,3
416755,4
590287,4
188358,3
321991,3
227431,5
922321,4
941041,5
555181,4
66896,4
342655,3
306433,3
198220,3
498221,4
492100,3
173266,4
174425,3
943990,4
130441,4
128758,3
971161,4
322528,3
703382,4
815200,4
749006,3
973415,3
35033,3
131587,4
554867,5
612434,4
60059,4
46405,4
756663,4
683339,4
282257,4
415660,4
385334,4
49663,3
71304,4
859585,4
684332,4
37761,4
25320,2
936592,3
233953,3
596637,4
349220,4
321008,4
221791,2
33205,4
913635,4
693411,4
749216,4
915733,3
574934,4
986107,3
251392,4
170150,3
159842,3
810013,3
112797,4
519657,4
802375,3
556510,4
861061,4
739205,3
5792,4
68894,3
478468,3
822127,5
509098,4
883873,4
324656,3
199199,4
910364,4
903608,4
161319,3
716248,4
818537,4
500055,3
517677,3
140239,3
879203,4
523956,3
850116,3
290946,3
400758,4
923395,3
287165,3
143939,4
473838,4
570482,4
85088,4
62175,4
526624,4
558109,4
553118,4
305125,4
570531,4
111523,4
191935,3
96082,4
294084,3
918285,4
437274,4
962920,4
79878,4
545956,4
481014,3
887754,4
658859,3
36087,3
838246,2
608431,3
966624,4
560926,4
103425,4
220899,3
371296,4
995586,3
885651,4
970441,4
773109,4
200203,4
220529,3
901728,4
260626,3
743127,3
894574,3
733035,4
125463,3
54464,4
669508,3
426288,3
633202,3
614213,3
68085,3
774005,4
890099,4
297139,4
764577,3
75394,3
860362,4
561705,4
489259,3
667153,3
194268,4
111190,4
460892,4
770255,3
79622,3
258615,3
431681,4
338242,4
933199,4
447443,4
938895,4
745045,5
123705,4
379551,4
542668,4
972132,3
462564,3
161331,3
970376,4
1239,3
755415,4
33495,3
310120,3
64792,4
359415,3
613344,4
69515,4
781060,3
695883,3
284177,4
514246,3
137070,3
745409,4
533567,4
46517,3
990245,3
652333,3
921342,3
444891,4
552579,3
173722,2
621883,4
934505,3
84114,3
695009,4
540577,4
630344,4
77547,3
653859,3
777904,3
28340,4
589788,1
869326,4
969362,3
911385,4
972130,4
873886,3
815918,4
288530,4
931716,4
243262,3
11320,4
704145,3
600204,3
207621,4
877367,4
529458,4
819481,5
971300,3
340488,2
470063,4
969681,4
311615,5
255066,4
916552,4
730267,4
438166,4
276991,3
567873,3
767221,4
242734,3
578185,4
287141,3
629848,3
764245,4
158508,4
203426,4
948660,3
914303,4
623339,3
121273,3
124508,4
372662,4
843414,3
623319,2
238110,4
466825,4
352665,4
309823,4
938658,4
731208,4
395866,5
442667,3
674371,4
407491,4
730871,4
301196,4
803166,3
187956,4
908613,4
245595,4
234130,3
366218,3
930023,4
241704,4
924565,4
576879,3
876738,4
905108,4
515459,3
473910,4
79572,3
347304,4
794011,4
126126,3
598113,4
651176,3
892495,4
208180,4
705845,3
72417,3
358131,4
565985,3
794525,4
125320,4
474057,4
587617,3
392062,4
522214,4
966999,4
435671,4
49544,3
868680,4
789019,3
277341,3
484303,4
79699,3
960229,4
596598,4
267025,4
612688,4
963344,4
789879,3
62152,4
341987,4
115659,4
883456,3
588999,4
962443,4
520170,4
34398,4
21707,4
748801,4
979696,4
215302,4
974496,4
889732,4
780217,2
950288,4
479056,3
339407,4
52043,4
165598,3
268756,3
927670,3
855916,4
980934,3
946553,4
680639,4
87957,4
981403,4
627312,3
72717,3
774814,4
911522,4
90337,3
14608,3
318258,4
245606,3
556382,4
22973,4
816208,4
276235,4
46835,4
677304,3
544963,4
179205,4
73153,4
612255,4
256852,4
7993,4
804979,4
141408,4
864747,4
125323,4
508926,4
765220,3
786053,3
343982,4
30738,4
210643,4
216667,3
999327,4
48163,4
262309,3
946891,4
258087,4
609214,3
782307,4
416104,3
827574,3
8659,4
350848,4
349152,4
432464,3
174781,4
279442,4
426309,4
924591,4
211886,4
571896,3
62742,3
995779,4
439663,4
608879,4
72420,3
618729,3
203500,4
696105,3
683128,4
370802,3
703735,3
723585,3
103642,3
425728,4
493600,4
854436,4
691743,3
487021,3
529023,4
264605,3
597216,3
208959,4
418299,3
713624,4
433695,4
126361,4
811014,4
406083,4
903563,4
3187,4
48319,4
221175,2
968477,4
771255,5
188025,4
409168,3
970394,4
561367,4
406649,4
848196,4
767302,4
745254,4
918805,3
8024,4
813800,4
459839,4
28491,4
973463,3
21220,4
739770,4
920032,3
638659,3
195092,4
908736,4
427232,5
122092,4
466922,4
37690,4
345105,3
958359,4
273545,3
76288,4
721130,4
22663,2
724892,3
966621,4
61991,4
152953,4
525607,3
948365,4
294502,3
932330,3
881029,3
87142,3
199679,5
841816,5
770259,3
423983,3
657129,4
850494,3
760391,3
71269,4
586359,3
988434,4
126818,4
273392,3
187770,4
377008,3
263757,3
281529,4
162889,4
881302,4
755543,4
112895,4
681250,3
251727,4
766982,4
243922,2
921968,4
629873,3
934534,4
588058,2
344213,4
140962,4
338293,4
816317,4
631955,3
340799,3
952280,4
37412,4
44736,3
884415,4
971535,3
313206,4
321228,3
853251,3
616132,4
771793,4
224185,2
302704,4
19876,4
392122,4
908832,4
238285,3
541776,4
166790,3
265501,4
141287,4
77134,4
70041,4
748470,4
383189,4
718809,4
834379,4
59635,4
689559,3
86370,3
412285,4
305622,4
986898,4
593957,3
992300,4
886113,4
161856,4
23952,4
956208,4
797951,4
581599,4
95749,4
493791,4
844351,3
578519,4
94439,4
356988,4
963012,4
187023,3
17539,3
449009,4
455954,3
510006,4
794190,4
195949,3
437638,4
403208,4
516445,3
186419,3
400862,4
226995,3
442442,4
596494,4
410106,4
953068,4
987270,3
68012,4
962559,4
994377,3
917,4
985352,3
79,4
892884,3
419675,3
474304,3
970722,4
628505,4
663665,3
930913,4
907562,3
338978,4
537329,2
376851,3
785189,4
150088,4
89456,4
190784,3
426630,3
557022,3
762814,4
673091,3
131476,4
658318,3
529556,4
108529,4
526541,4
403515,4
434940,3
245164,4
422153,4
711412,4
361305,3
905478,4
849864,4
101739,4
685956,2
504619,4
361137,2
109565,4
529507,4
97590,3
120329,3
656926,4
574979,4
95273,4
92171,4
789918,4
505119,4
85890,4
86166,2
383030,4
683664,3
632088,3
45032,4
42223,4
406109,4
759815,4
976978,3
474179,4
129671,4
494142,4
175835,4
640202,3
79955,4
564909,4
815820,4
399904,3
177289,4
359253,3
469038,4
726339,4
367268,3
463207,3
737834,4
96201,4
86074,2
39684,4
799266,3
630628,4
530807,3
294977,4
418025,4
296793,4
426869,4
693201,3
961061,3
111538,4
259187,5
232167,3
766531,4
963855,4
309557,4
703602,4
586777,4
202810,4
307374,4
63634,4
666903,4
826034,4
275191,3
890269,4
199759,4
179801,3
147953,5
165027,5
366986,4
750038,3
391355,4
280810,4
205092,3
656149,4
812292,4
919308,3
992423,4
190712,3
144254,4
2363,3
819437,4
283093,4
131854,3
107530,3
629190,3
690985,4
377445,5
207446,5
642285,5
167019,5
838001,2
725191,3
131250,4
869714,4
367766,3
280163,4
852973,2
914059,4
692717,4
567574,4
669977,4
433279,4
613945,4
181086,4
695452,4
789924,4
30400,4
657161,3
471021,4
680824,4
736362,3
455015,3
895326,3
913889,4
26290,4
296006,4
364815,4
877910,4
51566,4
655747,4
706512,4
354052,4
131287,4
172418,3
928527,4
780572,4
752079,4
913527,4
913582,4
269555,3
150563,3
299275,3
765982,4
45594,5
869792,5
850891,3
389230,4
100141,4
389363,4
5897,4
398796,4
446661,4
104973,4
229941,3
986575,4
72091,3
979961,4
525133,4
388703,3
107157,3
567821,4
896646,4
952502,4
242995,4
681776,3
760446,3
60243,4
936809,4
122647,4
844105,4
906570,4
913070,4
577625,3
634500,4
873221,4
638294,3
533309,4
195399,4
150713,3
888199,4
108793,3
531380,4
130921,4
494301,4
449421,3
434752,4
214509,4
605774,4
986260,4
988848,4
231554,3
884421,4
609589,4
256358,3
737062,4
260105,4
310890,3
993438,3
517463,3
170366,4
849039,4
243038,4
843779,4
6506,4
851088,3
848462,4
823341,4
889249,3
622518,4
325563,4
463529,3
501727,4
979458,3
161322,3
264045,3
265053,4
640970,4
407786,3
607477,3
94037,4
214974,3
94281,4
982478,4
412791,3
738644,3
789614,3
452755,4
360668,2
166135,4
443042,4
161139,4
253330,4
36887,4
962748,4
619890,4
655633,4
74063,4
233443,4
927038,2
9715,4
63424,4
724822,3
404213,4
235588,4
466340,4
314035,3
100223,4
228269,3
948334,3
90826,3
54764,3
987317,4
929938,4
370747,2
75432,4
147307,4
801804,4
56244,4
958232,3
672577,3
563223,4
522573,4
884339,4
168263,3
714044,4
705970,3
440414,4
261124,4
865026,4
621430,4
330113,3
684953,4
232569,4
605548,4
318942,4
672183,3
904431,3
516433,3
393021,4
704522,4
470955,4
250280,3
946443,4
623629,3
646241,4
395322,4
974976,3
9238,4
353730,4
471236,4
735959,3
325433,4
397544,4
895592,4
463377,4
654990,3
66250,4
273495,3
77492,4
604613,3
514226,4
97451,3
139938,4
86587,3
43640,4
986835,3
497372,4
411959,4
195446,4
565425,3
480466,4
130953,4
717413,4
531207,3
493042,4
522531,4
32268,3
112153,4
372254,4
811438,4
482650,4
405299,4
186175,4
279255,4
740865,3
262864,3
592835,3
515246,3
493724,4
730462,4
347564,4
283004,4
22730,2
776964,3
943256,4
743499,4
938819,4
154437,4
588228,3
607808,4
311094,4
663399,3
23490,3
514638,3
968952,4
2335,4
410538,4
991817,4
452651,4
487979,4
262757,4
183383,3
3520,3
886647,4
735137,4
280285,4
584490,4
974222,4
656029,4
914419,4
208072,4
785403,4
521797,4
149184,4
307307,4
236870,4
93011,4
361559,3
93719,3
67091,5
821832,4
481140,3
154701,3
173273,3
895534,4
883741,4
124316,3
340051,4
657555,4
463058,3
845003,4
89908,3
933774,3
124654,4
814826,3
547773,4
980315,3
802582,4
397060,4
992896,3
458738,4
380622,3
582451,5
141696,4
119885,3
455355,4
52222,4
322563,3
892873,3
819730,3
15027,4
137733,3
145429,4
38556,3
707550,4
152686,4
490624,4
301874,3
379813,4
528504,4
442212,3
705040,3
633352,3
36250,3
648560,4
559439,4
635679,4
85859,4
595936,4
280462,3
96079,4
605450,4
238103,4
333691,4
805291,3
117453,3
962216,4
668375,3
284676,4
487152,3
669015,3
568621,3
711641,3
425884,4
636058,4
802216,4
430823,4
757425,4
716783,3
137222,4
307356,4
136370,3
663643,3
554643,2
996710,4
345872,3
160726,5
343308,4
514261,4
413633,4
321622,3
137455,4
840787,4
966565,4
901010,3
989864,3
612762,3
998719,3
749952,4
99146,3
637703,4
389748,4
395561,4
481891,3
766704,4
963536,3
512001,4
168920,5
989605,3
103601,4
438469,4
717539,4
380860,3
885825,4
908102,3
285186,4
865025,4
74657,3
995941,3
120106,4
784069,4
95167,4
464580,4
325124,4
736900,4
701068,4
414191,3
554440,3
916536,4
508492,3
943106,4
428378,4
266057,4
764847,4
89194,4
294822,4
214089,3
564805,3
963635,4
823196,4
84249,4
553027,4
911152,4
558657,4
291599,3
625766,4
856952,4
41758,3
62122,4
410925,4
793613,3
887864,4
887981,4
274807,4
299258,3
989197,4
792592,3
700001,2
658075,4
668083,3
215227,3
184007,3
97536,3
622496,3
255073,3
971679,3
776269,4
433997,3
119851,3
775476,4
342490,3
761081,4
603372,4
205151,3
258400,3
996182,3
326494,3
49199,3
45251,3
661077,4
443148,4
344404,4
583499,3
640387,4
25903,4
181109,4
625312,4
695468,4
908588,4
597940,4
791008,4
206163,4
770367,3
472013,4
263488,3
814093,4
7346,3
659791,4
700685,4
268731,3
985850,3
134549,4
698935,3
650514,3
454909,4
949335,4
731140,4
718894,4
110816,3
311162,4
440046,5
363809,3
96022,4
116915,4
43907,4
79714,3
311872,4
377625,3
673222,3
475411,3
669927,4
597467,4
165510,4
737935,3
685741,4
142768,4
763415,2
142576,4
237454,4
904205,4
651513,3
133554,4
508413,4
406006,4
674100,4
30679,4
815215,4
282359,4
733424,4
243333,3
16409,5
376232,3
799348,4
866891,4
841278,3
984723,3
8761,4
608183,3
497335,3
559102,4
343127,4
492760,4
478983,4
790416,4
562588,4
723584,3
400867,4
174735,4
419932,3
803331,4
537933,3
813046,4
744633,4
258913,4
552231,3
935398,3
866998,4
43812,4
158256,3
945792,4
739305,4
1930,4
333031,4
199404,4
900861,4
824563,4
91166,3
270292,4
940594,4
571125,4
710545,3
315615,4
904990,3
235614,4
641712,3
77454,4
625586,4
989941,3
687565,4
326543,4
214455,4
897840,4
50512,4
411196,4
975992,4
659468,4
489574,4
968217,4
102265,4
192206,4
413945,3
654274,3
248535,4
702269,4
423899,4
515606,3
419009,4
605799,5
791220,4
709603,3
522539,4
346697,4
798467,4
619016,3
270190,4
168014,4
433465,4
738685,3
194430,4
965555,3
953206,4
228453,3
836733,3
577975,3
507124,4
741305,4
227032,3
375204,3
409017,3
183839,3
940809,4
137374,4
204468,4
455583,4
977933,4
427493,4
640789,3
332831,3
788555,4
892358,4
106920,4
401674,4
848560,4
578406,4
284361,4
533926,4
3919,4
622611,4
187059,3
784429,4
221328,2
364788,4
542266,2
916023,3
957256,4
751012,4
904274,3
605624,4
836975,4
280598,4
174966,3
637243,4
99684,4
199172,4
911057,4
498375,4
171096,3
570112,4
571984,3
252919,4
163653,3
578641,2
653892,3
201844,4
849924,4
334568,4
249630,3
904648,4
81978,5
315984,4
831538,4
997662,3
342200,2
399400,3
253476,4
336421,4
145335,4
609225,3
858609,3
90226,4
115579,3
850806,3
886140,4
924582,3
723083,3
129227,4
181390,4
700152,5
805995,3
791049,4
577095,3
116462,2
143587,3
684301,4
35981,4
68558,3
276292,4
611769,3
164299,3
801606,4
983507,4
766764,4
676421,3
219944,4
224671,3
219756,3
811503,4
104049,4
135753,3
216949,4
452160,4
233478,4
300135,3
452790,4
88694,3
165077,4
448957,4
171725,3
4730,4
542852,4
570398,3
63578,4
815489,3
487278,3
531673,3
181392,4
714641,3
945567,4
381079,4
929093,4
82434,4
937163,4
50783,4
850944,3
440137,5
671712,4
714693,3
165343,3
648113,5
260504,4
268019,4
838553,4
915823,3
498532,3
364706,4
294869,4
220886,3
298235,4
989942,4
602329,3
463237,3
219127,3
880322,4
894033,3
651382,3
254777,4
939125,4
157768,4
851764,4
53281,4
46722,3
939186,4
820278,4
311075,4
517616,3
685833,4
928180,4
991437,4
774506,3
66743,5
297540,4
452086,4
763785,3
261073,3
848542,4
162402,4
516174,4
610031,5
731071,5
609472,4
268718,3
526983,4
271549,3
643282,4
437287,4
798033,4
884151,4
399307,3
500334,3
971330,3
14268,3
23899,4
592166,2
923731,4
941875,4
684883,4
429850,3
464683,4
144925,3
565859,3
601419,3
969600,4
237355,3
583346,3
27490,4
618572,4
433484,4
814869,3
91034,3
119214,3
318841,4
470572,3
669700,3
30005,3
498233,4
249493,3
639809,3
393443,3
715739,4
44542,4
491065,4
511979,4
901263,4
858186,4
849757,4
775572,4
341785,3
587918,2
811188,4
936023,4
345058,3
860070,4
94012,4
595964,4
822509,4
49668,3
92478,3
420067,4
795146,4
162478,4
42505,4
778806,3
839620,4
32316,3
466113,4
667149,3
109544,4
852438,3
418355,4
243637,3
958151,4
476582,4
723841,3
766381,4
884512,4
602717,3
481255,4
412422,4
710940,4
266685,3
156121,3
54532,3
33669,3
715164,4
752756,1
246837,3
377549,4
242662,4
264375,2
415985,3
381090,4
916054,3
765152,3
881156,4
315294,3
859153,4
480688,3
898194,4
114367,3
910238,4
24690,4
292979,4
919757,3
950888,4
708570,4
959074,4
190126,4
215454,4
720737,4
907097,3
611809,3
330076,3
410486,4
148597,4
732274,4
862329,3
61340,4
723785,3
861275,4
749353,4
878403,3
169686,4
719932,3
123476,3
54367,3
133559,4
746688,4
596126,3
805293,3
459864,4
755485,4
160165,4
677873,3
379366,3
121900,3
862612,4
543460,4
604523,4
178876,3
299345,4
64889,4
117271,4
315143,3
470418,3
114783,2
707152,3
535533,4
330878,4
428945,3
313712,3
594225,3
632663,4
174802,4
151767,3
678321,3
115003,3
430507,4
724022,3
70707,3
413006,3
574491,4
310168,3
633774,3
909390,3
37616,4
526654,4
291103,3
457975,3
345095,3
397907,4
881703,2
515065,3
388604,4
232937,3
106418,2
901246,4
129660,4
819547,4
472011,4
346090,4
382512,4
759780,4
296997,4
407995,4
387191,4
798757,4
90040,4
706680,4
493150,4
551831,5
641983,4
800278,4
270213,4
135427,3
195974,3
160894,4
221773,2
45301,4
324469,3
239388,4
13555,4
532479,3
99636,4
592894,3
925033,4
284000,4
851041,3
857976,4
933087,4
865771,3
748529,4
391978,4
584535,3
770415,4
676716,2
276647,4
112448,4
880029,4
981233,4
183040,3
827505,3
151332,3
134853,4
570287,3
825370,3
144875,3
792385,3
618830,4
626671,4
496078,3
392530,4
386323,4
304964,4
863745,4
173770,2
503729,4
444020,4
775911,4
498477,4
98071,4
170227,3
341772,3
694720,3
996782,3
428668,4
376007,4
254367,4
285742,4
893987,3
568870,4
128626,4
642892,3
911078,4
134674,4
246018,4
533744,4
314976,3
56940,4
163961,3
107515,3
519599,4
486970,3
526101,5
881786,4
645271,3
686433,4
345997,4
462832,3
995255,4
211193,4
728770,4
310026,3
959657,3
422725,4
524402,4
836211,3
213369,4
608430,3
426663,4
996537,4
766999,4
998192,4
667087,4
859577,4
618773,3
423563,3
313982,3
869711,3
69213,3
1688,3
786800,4
654476,4
737894,4
99056,3
469768,4
340972,2
252033,4
341043,3
628148,3
18207,4
909456,3
523191,4
585680,3
936103,4
23654,4
450659,4
262503,4
193506,3
20430,4
655616,3
783280,4
357554,4
436191,3
783745,4
943991,4
668825,4
105437,4
483991,4
198612,3
68225,4
280304,4
403722,3
635815,4
210796,4
66690,3
598082,4
66561,3
191351,3
134030,4
299824,4
456515,4
665320,4
148258,4
189838,4
865705,3
43701,4
971649,3
667106,4
633453,3
675859,4
713046,4
912498,3
426422,4
341244,4
686153,4
794706,4
703909,3
41462,4
737175,3
62588,3
743151,3
898505,3
867749,3
897546,4
91489,4
305916,4
30988,4
315900,4
930443,3
324172,3
769081,4
828294,3
483979,4
959398,3
214857,4
979721,4
493433,4
76693,4
983657,5
533918,4
293833,4
176968,4
224371,3
486964,3
245630,3
605640,4
554744,4
877873,4
327675,3
32488,3
992377,4
135384,4
269472,3
162144,3
940980,4
397639,4
183434,3
475224,4
213574,4
945758,4
982133,4
307878,4
541430,4
513760,5
996798,4
504014,3
186,4
41671,3
801178,5
708938,4
69173,3
424813,3
81546,4
817174,4
295221,4
580265,4
717141,2
551320,4
903841,3
428605,4
537403,3
889689,3
712004,3
689564,3
346312,4
552605,3
812362,4
547399,4
896487,3
7413,4
434319,4
181028,5
151586,3
281769,4
425791,4
476120,4
935112,3
284185,4
52822,4
191509,2
706035,4
1420,3
724812,3
718572,4
579151,4
251616,4
200032,4
559701,4
846772,3
533153,4
319200,4
418855,3
703265,4
912241,4
353204,4
891441,4
770867,3
13038,5
444548,3
144721,3
23456,4
310556,3
693627,4
322868,2
242205,3
805327,3
322079,3
252859,4
911178,4
592392,4
358137,4
687166,4
960880,4
591071,4
932055,3
466106,4
46036,3
940273,4
335122,3
822343,4
645369,3
819066,4
603225,4
486053,4
81945,4
493338,4
892953,3
767323,4
212941,4
113652,4
525836,3
17000,4
72323,3
56258,4
952789,3
534197,3
220908,3
489909,3
158149,4
808000,3
580101,4
620270,4
345642,4
209499,3
348982,4
931257,4
781506,3
870527,3
342122,3
267264,3
311795,4
512564,4
27828,4
316670,4
734750,3
780860,3
239361,4
937458,4
446373,3
317116,4
9194,4
256768,3
73345,4
349668,3
145821,4
162469,4
592925,3
386906,4
270544,4
56183,5
18869,4
317223,4
406708,4
996345,3
240048,3
881948,4
680527,4
250358,3
888497,3
664853,3
329889,4
772775,4
954255,3
728347,4
735975,3
182263,4
805858,4
259415,3
689804,4
833525,4
545331,3
643994,3
576827,3
542407,3
1812,4
987744,3
959688,3
387337,4
402602,4
936340,3
611199,4
290639,4
630237,4
961923,4
225172,4
690574,4
861970,4
38704,3
540774,4
689063,4
233073,3
248577,4
837649,4
238364,3
220815,3
883774,4
172879,3
696981,4
750078,4
118098,4
753070,3
534244,4
993439,3
683174,5
838707,3
344931,4
435736,4
960545,4
672140,3
392850,4
751761,4
111237,4
227787,3
916813,4
439029,2
722271,4
303931,4
489016,4
132485,3
741549,3
604876,4
297761,4
460391,3
22868,4
129219,4
145187,3
146743,4
845734,4
173968,3
787857,4
851832,3
332574,2
499994,3
607129,4
76754,4
104248,4
860196,3
648860,3
228100,3
596748,3
789113,3
679672,4
61996,4
673477,3
308748,3
712261,3
67817,3
691540,4
719623,4
940455,3
563964,4
731065,4
476442,3
340047,4
817642,4
429635,4
135061,4
712420,3
57479,4
981811,4
24712,4
862939,4
534286,4
46361,3
551296,4
962913,4
464476,3
755199,3
973377,4
356350,4
986033,4
728391,3
526938,4
446251,3
599487,3
123862,3
803980,3
268114,4
582772,5
14436,3
121045,3
433731,3
178517,4
849156,4
810741,3
45701,4
304580,4
445633,3
552284,3
184037,3
841955,4
817196,4
114264,3
50098,4
987915,4
721108,4
918445,4
217629,4
795944,4
66736,5
964502,3
570543,3
707220,3
598951,4
947391,3
432324,4
50810,2
942237,4
77650,3
515601,4
362902,4
882095,4
894249,4
433103,4
806720,4
436464,3
105400,4
464573,4
708874,4
846647,4
717878,4
265064,3
179331,4
897923,4
463672,3
433389,4
994134,4
136045,4
808734,4
658775,3
790071,4
454726,3
573622,3
98363,3
38476,3
59651,4
791054,4
529925,4
680355,4
491776,4
186200,4
882143,4
404455,4
734798,3
254346,4
743231,3
347188,4
966699,4
673576,4
210221,3
737776,4
124509,4
59749,3
551704,4
265590,3
236868,4
432914,4
497043,3
146424,4
314788,4
145925,4
173127,4
937698,4
299192,3
13640,3
502933,4
957684,4
517427,3
241600,4
184710,3
175791,4
348277,4
739033,4
199453,4
792079,4
804855,4
749247,3
133718,4
711474,4
454176,4
520711,4
190842,3
628117,3
614684,4
790802,3
753298,4
45420,4
235385,4
128871,3
15276,3
276743,3
302188,2
501050,4
22480,2
329343,3
903877,4
426626,3
919670,3
49521,3
883428,4
839364,4
163828,3
707050,3
187504,4
453819,4
998257,4
451848,4
840785,4
911881,4
206411,3
561505,3
898428,3
164357,3
311478,3
559420,4
473473,4
254750,4
943377,4
536246,3
968544,4
35718,3
652573,3
169184,4
286434,3
968424,4
573918,3
43062,4
987506,3
636124,4
586814,4
853993,3
765693,4
161947,3
212648,4
71167,4
178069,4
506581,3
440686,3
91528,4
592220,2
309541,4
687415,4
959434,2
405720,4
716479,4
977908,4
524647,4
406906,4
